0:46:46.620000,0:46:49.620000,This truck here...
0:46:49.620000,0:46:51.620000,Let's grab that.
0:46:51.620000,0:46:54.620000,So it's on pbs.twimmage.
0:46:54.620000,0:46:59.620000,This looks to be where all the images actually are.
0:46:59.620000,0:47:07.620000,And the images are JavaScript and fonts.
0:47:07.620000,0:47:09.620000,So that's abs.
0:47:09.620000,0:47:12.620000,Maybe we can figure out what these things stand for.
0:47:12.620000,0:47:16.620000,And then video is hosted somewhere else.
0:47:16.620000,0:47:19.620000,Can I do something like Format equals PNG?
0:47:19.620000,0:47:22.620000,Does that actually give me a PNG?
0:47:22.620000,0:47:25.620000,Let's take a look.
0:47:25.620000,0:47:35.620000,Where is this?
0:47:35.620000,0:47:38.620000,"Yeah, a constant type image PNG."
0:47:38.620000,0:47:45.620000,Cool.
0:47:45.620000,0:47:47.620000,Can we get a BMP?
0:47:47.620000,0:47:49.620000,Let's see if we can get a BMP.
0:47:49.620000,0:47:53.620000,Let me put that in quotes.
0:47:53.620000,0:47:59.620000,I don't know. Lead hackers probably have better ways to do this than holding down the back arrow.
0:47:59.620000,0:48:02.620000,Should we get a BMP?
0:48:02.620000,0:48:04.620000,Nope. We got zero bytes.
0:48:04.620000,0:48:07.620000,BMPs are not supported.
0:48:07.620000,0:48:09.620000,404. No BMP for you.
0:48:09.620000,0:48:11.620000,Can we get a GIF?
0:48:11.620000,0:48:13.620000,Let's see if we can get a GIF.
0:48:13.620000,0:48:14.620000,"Oh, we got a GIF."
0:48:14.620000,0:48:16.620000,But it was actually a PNG.
0:48:16.620000,0:48:18.620000,Okay? So the GIFs are alive.
0:48:18.620000,0:48:21.620000,Just like the GIFs are alive.
0:48:21.620000,0:48:26.620000,Let's see if we can do small.
0:48:26.620000,0:48:28.620000,Small.
0:48:28.620000,0:48:31.620000,What if we smell small or wrong?
0:48:31.620000,0:48:32.620000,"Well, can't be found."
0:48:32.620000,0:48:33.620000,Okay.
0:48:33.620000,0:48:36.620000,So they have some image injection server that's taking these things in.
0:48:36.620000,0:48:38.620000,Storing them seems great.
0:48:38.620000,0:48:40.620000,Resizing them a whole bunch.
0:48:40.620000,0:48:41.620000,You know.
0:48:41.620000,0:48:44.620000,That's good.
0:48:44.620000,0:48:46.620000,So that's what you're doing for images.
0:48:46.620000,0:48:50.620000,"Okay, now 70 million, 500 million tweets."
0:48:50.620000,0:48:52.620000,"I mean, that's not nothing."
0:48:52.620000,0:48:56.620000,Okay. That's actually more than I first thought.
0:48:56.620000,0:48:58.620000,Here's what they talk about there.
0:48:58.620000,0:49:00.620000,They're their back end.
0:49:00.620000,0:49:03.620000,"So like I said, if you want to understand the back end of a company,"
0:49:03.620000,0:49:06.620000,the best thing to do is to read the engineering blog.
0:49:06.620000,0:49:09.620000,You'll be getting some basic ideas.
0:49:09.620000,0:49:11.620000,So these graph are good.
0:49:11.620000,0:49:13.620000,"I mean, I just want to get an idea."
0:49:13.620000,0:49:16.620000,"And some of this, you know, is hard to tell from the outside."
0:49:16.620000,0:49:19.620000,But we can try to figure it out.
0:49:19.620000,0:49:22.620000,"Like, so we're making this graph QL request, right?"
0:49:22.620000,0:49:25.620000,"And then somewhere in the back, there's database."
0:49:25.620000,0:49:26.620000,Right?
0:49:26.620000,0:49:30.620000,There's a question of how this request actually gets routed to the database.
0:49:30.620000,0:49:33.620000,"Like I said, I'm not logged in here also."
0:49:33.620000,0:49:35.620000,"So, I mean, maybe here."
0:49:35.620000,0:49:36.620000,Let's try a search.
0:49:36.620000,0:49:37.620000,And let's see.
0:49:37.620000,0:49:41.620000,Let's search for Twitter.
0:49:41.620000,0:49:42.620000,Right.
0:49:42.620000,0:49:48.620000,And then what requests actually happened?
0:49:48.620000,0:49:51.620000,User by rest ID.
0:49:51.620000,0:49:53.620000,Now we know all about user by rest ID.
0:49:53.620000,0:49:57.620000,Where does the search actually happen?
0:49:57.620000,0:49:59.620000,Search is an interesting one.
0:49:59.620000,0:50:04.620000,The search is probably handled by a completely different system.
0:50:04.620000,0:50:05.620000,Then this.
0:50:05.620000,0:50:07.620000,"I mean, so so far, what requests have we found?"
0:50:07.620000,0:50:09.620000,We found tweet detail and user by rest ID.
0:50:09.620000,0:50:15.620000,So those are probably pretty direct access to some kind of database.
0:50:15.620000,0:50:20.620000,"Now, from this blog post, they say they used Hadoop and Manhattan."
0:50:20.620000,0:50:25.620000,Manhattan is a custom internally developed distributed key value star.
0:50:25.620000,0:50:53.620000,"I mean, I'm sticking with what I said about the 20 engineers."
0:50:53.620000,0:50:59.620000,"I mean, okay, there's not there's not maybe maybe 40 right maybe it takes a bit more because you do have."
0:50:59.620000,0:51:04.620000,"The thing that makes services hard is when you think about how um,"
0:51:04.620000,0:51:06.620000,"horizontally scalable they are, right?"
0:51:06.620000,0:51:11.620000,"The more horizontally scalable a services the better it is, right?"
0:51:11.620000,0:51:12.620000,"Think about something like WhatsApp, right?"
0:51:12.620000,0:51:14.620000,WhatsApp is almost perfectly horizontally scalable.
0:51:14.620000,0:51:15.620000,Right.
0:51:15.620000,0:51:17.620000,"If it's just if it's just point to point messaging, right?"
0:51:17.620000,0:51:20.620000,Because I can I can chart all my servers.
0:51:20.620000,0:51:25.620000,"Okay, it's got to find the sharp and it delivers the message, but that's really no big deal, right?"
0:51:25.620000,0:51:29.620000,There's Twitter needs to do something like and this is kind of a difficult request.
0:51:29.620000,0:51:34.620000,"You can think about how it might make it is when it makes your feet, right?"
0:51:34.620000,0:51:37.620000,Making your feet is a big is a big question.
0:51:37.620000,0:51:40.620000,"And this is a distinct thing from search, right?"
0:51:40.620000,0:51:46.620000,"So yeah, like like there's some there's some difficulty there."
0:51:46.620000,0:51:52.620000,"Um, they've all switched also to these algorithmic feeds instead of just straight up linear feeds."
0:51:52.620000,0:51:56.620000,I know there's a lot of controversy around that I generally think algorithmic feeds are better.
0:51:56.620000,0:52:24.620000,"Um, it'd be nice to know what the algorithm is."
0:52:24.620000,0:52:27.620000,Let's talk about their event processing.
0:52:27.620000,0:52:29.620000,Let's look into what their event processing stuff is.
0:52:29.620000,0:52:30.620000,This is also recent.
0:52:30.620000,0:52:35.620000,"Um, these things do change, but not that quickly."
0:52:35.620000,0:52:41.620000,"We generate approximately, we approximate 400 billion events every day."
0:52:41.620000,0:52:44.620000,"Okay, so that's pretty far off from the 500 million tweets."
0:52:44.620000,0:52:46.620000,So they're saying 400 billion events.
0:52:46.620000,0:52:50.620000,"Okay, you're also going to have to deal with likes and stuff, right?"
0:52:50.620000,0:52:55.620000,So you can think about how that might be represented in something like a table.
0:52:55.620000,0:53:10.620000,"Uh, there's various event sources we consume data from and they're produced in different platforms and storage systems such as Hadoop, Vertica."
0:53:10.620000,0:53:13.620000,"Okay, I've never heard of this one."
0:53:13.620000,0:53:30.620000,"Uh, Vertica Analytics platform."
0:53:30.620000,0:53:33.620000,What does it do?
0:53:33.620000,0:53:44.620000,Analytics database management software company.
0:53:44.620000,0:53:46.620000,"That's too many words, man."
0:53:46.620000,0:53:48.620000,The column oriented.
0:53:48.620000,0:53:51.620000,"Okay, I've heard something about this."
0:53:51.620000,0:53:56.620000,It's always data is by columns rather than rows.
0:53:56.620000,0:53:58.620000,"Okay, well, they use it."
0:53:58.620000,0:54:02.620000,"Um, Manhattan distributed databases, they're custom thing."
0:54:02.620000,0:54:11.620000,So Hadoop means a lot of things to Hadoop is a is a like really large thing.
0:54:11.620000,0:54:16.620000,"But I assume when they say that they have storage in Hadoop, they mean HDFS."
0:54:16.620000,0:54:21.620000,HDFS is Hadoop's storage system.
0:54:21.620000,0:54:25.620000,I remember also reading that they were storing things in in thrift.
0:54:25.620000,0:54:35.620000,"Um, I haven't seen thrift since I worked at Facebook, uh, but thrift is, uh, thrift is, uh, similar to it."
0:54:35.620000,0:54:41.620000,"It's kind of like ProtoBuff, but I think it also includes, uh, like an IPC system."
0:54:41.620000,0:54:43.620000,"Uh, maybe it can be a RPC."
0:54:43.620000,0:54:46.620000,"It's some, some, some, there might even have a RPC built on top there, right?"
0:54:46.620000,0:54:51.620000,"You can think of like a, uh, there's like, look like CMQ if you want to understand."
0:54:51.620000,0:54:56.620000,CMQ's docs are pretty good to understand any IPC.
0:54:56.620000,0:54:57.620000,"Okay, Kafka."
0:54:57.620000,0:55:05.620000,This is another Apache Kafka open source event streaming platform.
0:55:05.620000,0:55:08.620000,"It gets into, it gets into fancy stuff."
0:55:08.620000,0:55:20.620000,"Um, that comma, like, so we wrote our own, um, we wrote our own, uh, distributed fastest on,"
0:55:20.620000,0:55:22.620000,because they were all just so complex.
0:55:22.620000,0:55:28.620000,"And yeah, I mean, when you do deal with these very complex things, you end up needing like multiple engineers just to maintain them, right?"
0:55:28.620000,0:55:33.620000,"To maintain this large cluster and deal with, you know, who knows how it might go down."
0:55:33.620000,0:55:36.620000,I'm surprised that things are as robust as they are.
0:55:36.620000,0:55:43.620000,"But, uh, so this is what we use internally to store our pay to bytes of, uh, video data."
0:55:43.620000,0:55:51.620000,The old architecture is shown below.
0:55:51.620000,0:55:55.620000,New architecture on Kafka and data flow.
0:55:55.620000,0:55:58.620000,"Yeah, they said they were talking a lot about how they moved to Google Cloud."
0:55:58.620000,0:56:16.620000,"Oh, you guys, I got a big private life."
0:56:16.620000,0:56:34.620000,Okay.
0:56:34.620000,0:56:36.620000,400 billion events.
0:56:36.620000,0:56:40.620000,"Okay, so what does this say about how they're doing here events?"
0:56:40.620000,0:56:46.620000,"Sorry, I like got distracted. This was like confusing. New architecture."
0:56:46.620000,0:56:52.620000,Real-time pipelines on Kafka and data flow.
0:56:52.620000,0:57:14.620000,Patch compute clause latency. What's a hair on?
0:57:14.620000,0:57:26.620000,"They're therapeutics. Let's see, let's read the comments. If you're wondering about those IDs, they're just string constants probably for versioning."
0:57:26.620000,0:57:40.620000,"Wait. Oh, that's a really good idea. Why did I not just look in the, in the, in the, yeah, I can just look in the, uh, we're just looking at scripts."
0:57:40.620000,0:57:46.620000,"That's smart. That's not internal, you're not internal to Twitter doing that."
0:57:46.620000,0:57:52.620000,"Are you? Uh, so we're the script shows to ABS Twitter.com, responsive client web legacy."
0:57:52.620000,0:58:00.620000,"Um, main JS. Yeah, that's a good idea. So we'll just search in here for user by rest ID."
0:58:00.620000,0:58:06.620000,"Uh, I was, there's a pretty five here. Is there not? So what this does?"
0:58:06.620000,0:58:16.620000,Can I pretty fly this? How did you get yours to be pretty?
0:58:16.620000,0:58:30.620000,"Uh, online JavaScript, beautify. I paste in that huge beautify code."
0:58:30.620000,0:58:42.620000,"Of course, written in JavaScript and take forever. Um, we have all the features, which is there too. That's cool."
0:58:42.620000,0:58:50.620000,That's really slow. Let's just create a new file called main.js.
0:58:50.620000,0:58:58.620000,"Um, I can do this in here. Kind of not. Yo, for Ross, man, he's everywhere."
0:58:58.620000,0:59:10.620000,"Uh, okay. You're plug in pretty five VS code, pretty five JS."
0:59:10.620000,0:59:16.620000,"Uh, beautify a JavaScript file on safe."
0:59:16.620000,0:59:28.620000,"Search for beautify. Oh, I need this."
0:59:28.620000,0:59:44.620000,"You purify. Json, I want JavaScript. Formatter."
0:59:44.620000,0:59:50.620000,Prittier code formatting using prettier. That sounds good.
0:59:50.620000,1:00:00.620000,A lot of people use it. Command shift P. Okay. Command shift P.
1:00:00.620000,1:00:12.620000,"Pretty, pretty or create configuration file. No. Command shift P."
1:00:12.620000,1:00:22.620000,"All right. We do this. What? Select the tasks you want to want, which is command."
1:00:22.620000,1:00:30.620000,Command shift P. Pretty fly. Let's create configuration file.
1:00:30.620000,1:00:36.620000,No. Code snippets for JavaScript. No.
1:00:36.620000,1:00:44.620000,Pretty or formatted. Pretty or code format. I don't understand.
1:00:44.620000,1:00:50.620000,"Using command palette. A format document. Oh, God, I can't read."
1:00:50.620000,1:00:54.620000,Format document. There are multiple formatters for the JavaScript.
1:00:54.620000,1:01:00.620000,"One of them should be configured. All right. It's doing something, I think."
1:01:00.620000,1:01:04.620000,There's a bar there moving. Did this pretty fun in my JavaScript?
1:01:04.620000,1:01:12.620000,I don't know what editor using. Live streaming myself coding at the suck for the viewer.
1:01:12.620000,1:01:20.620000,With encrypted responses in proto buffs. What's this?
1:01:20.620000,1:01:26.620000,"Elephant bird is Twitter's open source library of LCO, thrift, and or protocol buffer related."
1:01:26.620000,1:01:34.620000,I'm going to do input formats. Okay. We're good.
1:01:34.620000,1:01:40.620000,Scale sounds. The sky sounds more fun and hardcore. We'll do a little
1:01:40.620000,1:01:56.620000,"bit more. Oh, the pretty fly. Oh, press the button. Oh, yo, let's go."
1:01:56.620000,1:02:00.620000,"That was so boss. Bro, I'm a like that tweet."
1:02:00.620000,1:02:04.620000,"Yo, Yaroslav coming through. Coming through with the legit."
1:02:04.620000,1:02:08.620000,"Yo, this shows you. I don't know anything about the front end."
1:02:08.620000,1:02:12.620000,"I'll use her by rest ID. Oh, look, this is so nice."
1:02:12.620000,1:02:16.620000,"Bro, who wants to send user by screen name? Let's go."
1:02:16.620000,1:02:22.620000,Let's go and lead Twitter hackers boys. We're lead Twitter hackers.
1:02:22.620000,1:02:26.620000,"Oh, yes, let's go."
1:02:30.620000,1:02:36.620000,"User by screen name. Now, let's do that."
1:02:36.620000,1:02:40.620000,"Now it's going to bitch me. Maybe that yo, but you can't use that because you're"
1:02:40.620000,1:02:44.620000,not sending the right thing. So we're going to send the right thing. Okay.
1:02:44.620000,1:02:50.620000,"Variable screen name has an invalid value. All right. Well, let's use screen name."
1:02:50.620000,1:02:56.620000,Screen name is realtor shots. Is that going to be me?
1:02:56.620000,1:03:00.620000,"Oh, look at that. Wait, wait, wait, wait, wait, wait."
1:03:00.620000,1:03:06.620000,"Now, does this API give us lead super user access or we can see ban people?"
1:03:08.620000,1:03:12.620000,"Twitter suspends accounts that violate the Twitter rules. I'm sorry, real Donald Trump."
1:03:12.620000,1:03:16.620000,You still can't be accessed even through the API.
1:03:16.620000,1:03:20.620000,"Yo, how nice is that though. All right. Look. Oh, we got all this stuff."
1:03:20.620000,1:03:24.620000,"Oh, cool. Yeah. Oh, look at this. This is the lead list."
1:03:24.620000,1:03:28.620000,I was just copy and paste this list. This list looks so useful.
1:03:28.620000,1:03:34.620000,Moderate tweet. Can we moderate other people? Can we edit tweets?
1:03:34.620000,1:03:38.620000,"Bro, did we just find the secret edit button?"
1:03:38.620000,1:03:46.620000,"Okay. Um, let's copy and paste this. Oh, we want stuff to be add free."
1:03:46.620000,1:03:52.620000,We might be able to do that. Okay. So we found the secret Twitter API.
1:03:52.620000,1:03:56.620000,"You know, they talk about how this is a secret good open pilot. Well, that's not real."
1:03:56.620000,1:04:02.620000,But the secret good Twitter API exists. I just call this api.js.
1:04:02.620000,1:04:10.620000,"And paste that there. Okay. Cool. Um, pretty over the scam."
1:04:10.620000,1:04:14.620000,All right. What do we want to know?
1:04:14.620000,1:04:20.620000,Can I like filter all just the ones that use the word operation name?
1:04:20.620000,1:04:24.620000,"Because it's all we kind of care about, right?"
1:04:24.620000,1:04:30.620000,"Oh, I think there's probably like ways to do this if I actually knew JavaScript."
1:04:30.620000,1:04:32.620000,Let's just look to and see if there's anything cool.
1:04:32.620000,1:04:36.620000,So for edit.
1:04:36.620000,1:04:40.620000,"Oh, that's cool. Check tweet."
1:04:40.620000,1:04:44.620000,Nudge community by rest ID community. Reorder rules.
1:04:44.620000,1:04:49.620000,"Quest to join community. Oh, this is the secret secret Twitter API guys."
1:04:49.620000,1:04:52.620000,Secret Twitter API.
1:04:52.620000,1:04:56.620000,Wait a second.
1:04:56.620000,1:04:58.620000,Bro.
1:04:58.620000,1:05:04.620000,Wait. Should we download a tweet?
1:05:04.620000,1:05:08.620000,Create tweet down vote.
1:05:08.620000,1:05:10.620000,I wonder how that works.
1:05:10.620000,1:05:14.620000,Delete. Retweet. Delete. Schedule. Tweet.
1:05:14.620000,1:05:20.620000,DM. New. Time line. Edit. Draft. Tweet. Edit. Schedule. Tweet.
1:05:20.620000,1:05:24.620000,We can edit a normal tweet.
1:05:24.620000,1:05:28.620000,We can check followers.
1:05:28.620000,1:05:30.620000,What else we got?
1:05:30.620000,1:05:34.620000,We can see noteworthy accounts.
1:05:34.620000,1:05:37.620000,You can pin replies. Okay. That kind of makes sense.
1:05:37.620000,1:05:40.620000,We can enroll coupons. We can remove a follower.
1:05:40.620000,1:05:43.620000,Should we remove a follower?
1:05:43.620000,1:05:45.620000,What follower do we not like?
1:05:45.620000,1:05:50.620000,We can't get a single safety mode setting. That sounds good.
1:05:50.620000,1:05:54.620000,Trusted friends. Tweet edit history.
1:05:54.620000,1:05:59.620000,Twitter article. Delete. You know what? I just want operation names.
1:05:59.620000,1:06:02.620000,I know. Wait. What am I thinking?
1:06:02.620000,1:06:07.620000,How have I spent my life in the text editor for so long that I forgot how to grip.
1:06:07.620000,1:06:09.620000,Shame on me.
1:06:09.620000,1:06:11.620000,Let's grip.
1:06:11.620000,1:06:15.620000,Yeah. Now we're talking.
1:06:15.620000,1:06:19.620000,We'll put that into api.
1:06:19.620000,1:06:23.620000,.js. Yeah. Here we go.
1:06:23.620000,1:06:25.620000,Look. That's so much nicer.
1:06:25.620000,1:06:29.620000,I want to even throw that through sort.
1:06:29.620000,1:06:31.620000,Sort.
1:06:31.620000,1:06:35.620000,Guys. I love pipes. I love the command line.
1:06:35.620000,1:06:40.620000,All right. Who birdwatch? Create a peel.
1:06:40.620000,1:06:48.620000,We can't edit tweets. You can only edit schedule tweets.
1:06:48.620000,1:06:52.620000,And I assume favorite means the same thing as like.
1:06:52.620000,1:06:54.620000,Like.
1:06:54.620000,1:06:56.620000,Favorite tweet. Unmoderate.
1:06:56.620000,1:07:01.620000,Can I moderate tweets? Or I can moderate tweets.
1:07:01.620000,1:07:04.620000,"Well, this is the secret Twitter API."
1:07:04.620000,1:07:09.620000,So the secret good Twitter API is here.
1:07:09.620000,1:07:11.620000,Cool.
1:07:11.620000,1:07:17.620000,All right. Let's go back to where we were.
1:07:17.620000,1:07:19.620000,Thank you. Thank you.
1:07:19.620000,1:07:22.620000,"By the way, to those to the people who are."
1:07:22.620000,1:07:28.620000,We sent me that. I'm gonna be right back.
1:07:28.620000,1:07:40.620000,"Bro, we got a phone in the door."
1:07:58.620000,1:08:16.620000,So I think GraphQL.
1:08:16.620000,1:08:19.620000,Let's just do a little more searching into GraphQL.
1:08:19.620000,1:08:22.620000,I don't think it's specified anything about the database.
1:08:22.620000,1:08:25.620000,I don't think it actually tells us anything about the front end.
1:08:25.620000,1:08:30.620000,Maybe we got something good.
1:08:30.620000,1:08:34.620000,All right. We have 1300 viewers.
1:08:34.620000,1:08:40.620000,That's cool.
1:08:40.620000,1:08:43.620000,Encrypted response. It's not encrypted.
1:08:43.620000,1:08:45.620000,It just looks like nothing.
1:08:45.620000,1:08:48.620000,It's just a version.
1:08:48.620000,1:08:52.620000,This query ID thing doesn't seem like it's really anything.
1:08:52.620000,1:08:57.620000,"Oh, GraphQL introspection."
1:08:57.620000,1:09:02.620000,Okay. GraphQL allows us to do this.
1:09:02.620000,1:09:04.620000,What?
1:09:04.620000,1:09:07.620000,By querying the schema field.
1:09:07.620000,1:09:14.620000,Always available on the root type of a query.
1:09:14.620000,1:09:18.620000,How do I do that?
1:09:18.620000,1:09:28.620000,Let's try it. What if I go schema instead?
1:09:28.620000,1:09:37.620000,4.4.
1:09:37.620000,1:09:45.620000,This would probably help if I like to understand what GraphQL was.
1:09:45.620000,1:09:50.620000,GraphQL introspection.
1:09:50.620000,1:09:52.620000,Should I search for four noobs?
1:09:52.620000,1:09:54.620000,Sometimes you add for noobs.
1:09:54.620000,1:09:57.620000,They help you.
1:09:57.620000,1:10:05.620000,"Oh, here. GraphQL playground."
1:10:05.620000,1:10:15.620000,Quest. No. No. I don't know how this works.
1:10:15.620000,1:10:22.620000,Let's schema.
1:10:22.620000,1:10:30.620000,I don't do anything.
1:10:30.620000,1:10:35.620000,Fetch existing types.
1:10:35.620000,1:10:41.620000,Schema query type.
1:10:41.620000,1:10:46.620000,"Oh, do I put schema here?"
1:10:46.620000,1:10:48.620000,I don't know. I'm just guessing.
1:10:48.620000,1:10:51.620000,I don't think any of this is right.
1:10:51.620000,1:10:55.620000,How do I have GraphQL works?
1:10:55.620000,1:10:58.620000,"Oh, what is this type name user?"
1:10:58.620000,1:11:00.620000,The schema?
1:11:00.620000,1:11:03.620000,"No, let me do anything."
1:11:03.620000,1:11:05.620000,So it just says that.
1:11:05.620000,1:11:12.620000,"Okay, whatever."
1:11:12.620000,1:11:13.620000,You know what?
1:11:13.620000,1:11:16.620000,First commit is changing tab space for two to three.
1:11:16.620000,1:11:19.620000,"Yo, if they use three spaces, I'm out."
1:11:19.620000,1:11:21.620000,I'm out. I can't work with a company that uses three spaces.
1:11:21.620000,1:11:27.620000,That's impossible.
1:11:27.620000,1:11:31.620000,It's pronounced GIF.
1:11:31.620000,1:11:33.620000,Imagine if George was down to be a technical co-founder.
1:11:33.620000,1:11:37.620000,Why would I found a company with someone non-technical?
1:11:37.620000,1:11:39.620000,Does he have access to the code base?
1:11:39.620000,1:11:40.620000,"No, I don't have shit."
1:11:40.620000,1:11:43.620000,Yet another Elon fan joined us.
1:11:43.620000,1:11:45.620000,Would like to see you get root and replace the blue check
1:11:45.620000,1:11:48.620000,with an icon determined by an hourly Twitter pool.
1:11:48.620000,1:11:51.620000,Should we get root?
1:11:51.620000,1:11:59.620000,"Wait, how do you livestream to Twitter?"
1:11:59.620000,1:12:02.620000,You got to be elite like me.
1:12:02.620000,1:12:05.620000,"Oh, yeah, I don't know React."
1:12:05.620000,1:12:07.620000,"I mean, whatever."
1:12:07.620000,1:12:09.620000,"You know, it's like a single those."
1:12:09.620000,1:12:11.620000,You can figure anything out.
1:12:11.620000,1:12:12.620000,Look at that.
1:12:12.620000,1:12:15.620000,"The renders are rat in my thing, man."
1:12:15.620000,1:12:17.620000,That's cool.
1:12:17.620000,1:12:18.620000,400 bad request.
1:12:18.620000,1:12:22.620000,"If you ask me, I did kind of know that."
1:12:22.620000,1:12:23.620000,Okay.
1:12:23.620000,1:12:24.620000,What were we going to do?
1:12:24.620000,1:12:25.620000,"Oh, yeah."
1:12:25.620000,1:12:27.620000,We were just talking in general about the back end.
1:12:27.620000,1:12:28.620000,Okay.
1:12:28.620000,1:12:37.620000,There are 400 billion events going through Apache Kafka.
1:12:37.620000,1:12:43.620000,Probably billions of events in real time.
1:12:43.620000,1:12:48.620000,"Okay, paid what scale every day, various events also."
1:12:48.620000,1:12:50.620000,We can send data from every user in different projects.
1:12:50.620000,1:12:55.620000,"For instance, I'm sorry to write this."
1:13:03.620000,1:13:07.620000,"Kafka topics, event processor."
1:13:07.620000,1:13:08.620000,Cloud.
1:13:08.620000,1:13:15.620000,Did they really just move everything to Bigtable and Dataflow?
1:13:15.620000,1:13:17.620000,Why did they do this?
1:13:25.620000,1:13:30.620000,"Processing and relay event processing, which converts Kafka topic events"
1:13:30.620000,1:13:36.620000,to Pub some topics with at least one semantics.
1:13:36.620000,1:13:39.620000,I've tried to use these things.
1:13:39.620000,1:13:42.620000,"First off, they love Java."
1:13:42.620000,1:13:46.620000,A lot of this Apache stuff is deep in the Java land.
1:13:46.620000,1:13:50.620000,"We wrote it on Pipeline.com, too, because I was sick of the complexity of all of this."
1:13:50.620000,1:13:55.620000,We had a dead simple pipeline for processing all our em all stuff.
1:13:55.620000,1:13:57.620000,"And then, we wrote this thing."
1:13:57.620000,1:14:00.620000,I wrote this thing at the end of last year called Mini-Ray.
1:14:00.620000,1:14:04.620000,"Mini-Ray is like a Ray, but Mini."
1:14:04.620000,1:14:11.620000,And just user-existing pipeline is basically like you can run a chunk of Python code across the whole comic or pew cluster.
1:14:11.620000,1:14:13.620000,Like nicely.
1:14:13.620000,1:14:15.620000,I was pretty happy with that.
1:14:15.620000,1:14:21.620000,"I spent like a month writing garbage, and then like I wrote that and it was 100 lines and it was good."
1:14:24.620000,1:14:31.620000,"Alright, let's do a few scallot tutorials and then we'll call tonight."
1:14:31.620000,1:14:36.620000,We're a hacker-ing Scala.
1:14:36.620000,1:14:38.620000,Scala basic.
1:14:38.620000,1:14:40.620000,View all skills.
1:14:40.620000,1:14:42.620000,Scala.
1:14:42.620000,1:14:44.620000,"I've got to learn Scala, guys."
1:14:44.620000,1:14:45.620000,Basic.
1:14:45.620000,1:14:48.620000,View all to what?
1:14:48.620000,1:14:51.620000,Okay.
1:14:51.620000,1:14:56.620000,Gonna create an account.
1:14:56.620000,1:15:03.620000,"Hang on, I'm just gonna create it for all the way."
1:15:03.620000,1:15:13.620000,Alright.
1:15:13.620000,1:15:15.620000,I'm here to prepare for job interviews.
1:15:15.620000,1:15:18.620000,I'm a working professional.
1:15:18.620000,1:15:22.620000,I've been a professional developer for more than 10 years.
1:15:22.620000,1:15:25.620000,I have my interview in a week.
1:15:25.620000,1:15:27.620000,What about tomorrow?
1:15:27.620000,1:15:30.620000,Okay.
1:15:30.620000,1:15:32.620000,Guys.
1:15:32.620000,1:15:34.620000,Okay.
1:15:34.620000,1:15:35.620000,Print.
1:15:35.620000,1:15:36.620000,Hello world.
1:15:36.620000,1:15:37.620000,I'll make this big.
1:15:37.620000,1:15:38.620000,"No, no, no, no."
1:15:38.620000,1:15:39.620000,"We can't use closure, guys."
1:15:39.620000,1:15:42.620000,We're gonna use Scala.
1:15:42.620000,1:15:43.620000,Okay.
1:15:43.620000,1:15:47.620000,DefFprintLN HelloWorld.
1:15:47.620000,1:15:52.620000,Smithcode.
1:15:52.620000,1:15:54.620000,Did I pass?
1:15:54.620000,1:15:55.620000,I think I passed.
1:15:55.620000,1:15:56.620000,Okay.
1:15:56.620000,1:15:57.620000,Next challenge.
1:15:57.620000,1:15:58.620000,Let's go.
1:15:58.620000,1:16:01.620000,Print HelloWorldN times.
1:16:01.620000,1:16:02.620000,Uh-oh.
1:16:02.620000,1:16:03.620000,No.
1:16:03.620000,1:16:04.620000,Okay.
1:16:04.620000,1:16:12.620000,Object solution extent tap.
1:16:12.620000,1:16:17.620000,This will be the outline of your function body.
1:16:17.620000,1:16:21.620000,Okay.
1:16:21.620000,1:16:24.620000,Do I put this inside the object?
1:16:24.620000,1:16:27.620000,That solution that extends app?
1:16:27.620000,1:16:28.620000,Uh-deaf?
1:16:28.620000,1:16:29.620000,"F, which is it?"
1:16:29.620000,1:16:30.620000,Okay.
1:16:30.620000,1:16:32.620000,Maybe we should read some Scala code first.
1:16:32.620000,1:16:38.620000,FizzBuzzScala.
1:16:38.620000,1:16:39.620000,Alright.
1:16:39.620000,1:16:40.620000,Alright.
1:16:40.620000,1:16:46.620000,That looks doable.
1:16:46.620000,1:16:47.620000,Okay.
1:16:47.620000,1:16:52.620000,One until 100 math.
1:16:52.620000,1:16:53.620000,Okay.
1:16:53.620000,1:16:54.620000,"Wait, wait, wait."
1:16:54.620000,1:16:55.620000,Okay.
1:16:55.620000,1:16:56.620000,"Guys, I don't know if I'm allowed."
1:16:56.620000,1:16:57.620000,I'm cheating right now.
1:16:57.620000,1:16:58.620000,I'm cheating at my interview right now.
1:16:58.620000,1:16:59.620000,I'm using this.
1:16:59.620000,1:17:01.620000,Because we're gonna try that.
1:17:01.620000,1:17:02.620000,Okay.
1:17:02.620000,1:17:03.620000,"People are like,"
1:17:03.620000,1:17:05.620000,our George doesn't actually know Scala.
1:17:05.620000,1:17:08.620000,No one's gonna respect me at Twitter.
1:17:08.620000,1:17:09.620000,Alright.
1:17:09.620000,1:17:12.620000,So we need to do a for loop.
1:17:12.620000,1:17:14.620000,So we're gonna do for.
1:17:14.620000,1:17:21.620000,We're gonna do for tap-f for i equals zero to n.
1:17:26.620000,1:17:27.620000,Okay.
1:17:27.620000,1:17:29.620000,We got to print many Hello World.
1:17:29.620000,1:17:31.620000,So we're gonna use Hello World.
